Id,Birthdate,CreatedDate,Location_x,City,State,CityState,How_did_you_hear_about_Elite_Meet,Your_transition_to_civilian_life_begin,Undergrad,Undergrad_School,Undergrad_major,Grad_Degree,Graduate_School,Grad_Degree_Type,Years_of_Service,Officer,Military_specialty_in_real_words,Whichcourse,When_did_you_graduate,What_was_your_first_unit_after_grad,Branch,Tribe,What_locations_do_you_WANT_to_live_in,Where_do_you_NOT_WANT_to_live,What_would_be_your_ideal_next_job,Target_Industries_Pls_pick_up_to_Three,of_informational_interviews_completed,of_job_formal_interviews_completed,of_counting_getting_a_job_through_EM,What_s_more_important_to_you,How_mobile_are_you_and_your_family,Lead_RecordType,Created,Approx_Age,Combined,Location_y,Coordinates,latitude,longitude,scaled,text
003f400001F9mlnAAB,,9/16/19 13:23,"Wilmington,NC",Wilmington,NC,"Wilmington, NC",Garrett Harrell,,In Progress,Penn State,Business Administration,,,,13.0,False,"Special Operations Independent Duty Corpsman.  SF Medic Sergeant,RANGER,Marine Recon Course,Senior Chief",Other,,2D Recon BN,Marine Corps,Raider,New Hampshire or Wilmington area,D.C. ; Virginia,Project Management in small company,Industrial;Defense Contracting;Other,0,0,1,Location,3,Veteran,2019-09-16,32.0,7.0,"Wilmington, NC","Wilmington, New Hanover County, North Carolina, United States of America",34.2257282,-77.9447107,8.556639847048514,"Wilmington, NC: 7"
003f400001FrRQeAAN,,9/25/19 21:45,"Point Mugu,CA",Point Mugu,CA,"Point Mugu, California",Networking,2/17/20 0:00,Complete,US Naval Academy,Mechanical Engineering,In Progress,U.S. Naval Test Pilot School (complete) credits count toward Johns Hopkins MS Aero,,16.0,True,"Currently acting as a Test Pilot and Project officer (program manager) executing the acquisition and implementation of two separate 1of 1 special projects aircraft,while acting as the lead test pilot and DoD representative. Responsible for $500M of of test and acquisition assets,while supporting as a business developer/ consultant for programs from DARPA,Skunkworks,NASA,Missile Defense Agency,etc. on the Point Mugu Sea Range (PMSR) and Pacific Missile Range Facility (PRMF).  Consulting con",Winged as a fighter pilot (Flight Officer),6/23/16 0:00,VX-30,Navy,Pilot,"Midwest (Indianapolis area),but open to anywhere in the country if job warrants",lowly populated areas (desert),Flying position while being involved with the business portion also,Finance;Consulting;Aerospace and Defense,5,0,5,,4,Veteran,2019-09-25,38.0,2.0,"Point Mugu, California","Point Mugu State Park, Ventura County, California, United States of America",34.106923800000004,-119.02102537387437,5.5294750258902265,"Point Mugu, California: 2"
003f400001Fs9v2AAB,,9/26/19 13:13,"Camp Lejeune,NC",Jacksonville,NC,"Jacksonville, NC",Garrett Harrell,,,,,,,,25.0,False,Communicator,Individual Training Course (Raider),1/15/07 0:00,1st Raider Battalion,Marine Corps,Raider,Midwest,In the south,Working for DOD SOF In reacher devolvement,Consulting;Government;Tech,1,1,5,Location,3,Veteran,2019-09-26,44.0,14.0,"Jacksonville, NC","Jacksonville, Onslow County, North Carolina, United States of America",34.7494749,-77.4208221,11.921333545765956,"Jacksonville, NC: 14"
003f400001GUfApAAL,,10/6/19 0:18,"Arlington,VA",Arlington,VA,"Arlington, VA",Co-worker,10/1/19 0:00,Complete,US Naval Academy,Ocean Engineering,Complete,U.S. Army War College,,30.0,True,"20 years SEAL (Special Operations),10 years Foreign Area Officer (Military Diplomacy and Intelligence)",BUD/S (SEAL),6/1/90 0:00,SDVT-2,Navy,SEAL,"DC for now - Middle East or Asia in 1-3 years,now if great oportunity",I would like to stay in the littoral areas of the globe.,"DC based leadership/management,pref w/responsibility for regional or international programs",Other,More than 10,1,3,Job,4,Veteran,2019-10-06,52.0,4.0,"Arlington, VA","Arlington, Arlington County, Virginia, United States of America",38.890396100000004,-77.0841585,7.063490799012188,"Arlington, VA: 4"
003f400001GrQHdAAN,,10/8/19 0:25,"Bozeman,MT",Bozeman,MT,"Bozeman, MT",LinkedIn,7/1/19 0:00,Complete,University of Washington,Economics,Complete,Air University,,20.0,True,Fighter Pilot (F-22 and F-15) Strategist  Political-Military Affairs Specialist (Foreign Affairs Officer),Winged as a fighter pilot (Flight Officer),9/1/00 0:00,"85th FTS,then 493 FS",Air Force,Pilot,"Bozeman,MT",Happy to commute part time / work remote part time,"Senior National Security Analyst,or Director of Flight Operations",Consulting;Defense Contracting;Aerospace and Defense,6,3,2,Location,1,Veteran,2019-10-08,42.0,2.0,"Bozeman, MT","Bozeman, Gallatin County, Montana, United States of America",45.679429299999995,-111.04404740000001,5.119294192623277,"Bozeman, MT: 2"
003f400001H2WogAAF,,10/9/19 1:31,"Seattle,WA",Seattle,WA,"Seattle, WA",Mentor,9/16/19 0:00,Complete,Pacific Lutheran University,Biology,,,,10.0,False,Airborne/Ranger/Light Infantry Instructor  Intelligence Analyst,RASP (RR),6/1/87 0:00,4th RTB,Army,Ranger,Seattle area,,Emergency Management,Non-Profit;Government;Security,5,5,5,,5,Veteran,2019-10-09,29.0,14.0,"Seattle, WA","Seattle, King County, Washington, United States of America",47.6038321,-122.3300624,11.473313152234526,"Seattle, WA: 14"
003f400001H7XTiAAN,,10/9/19 14:58,"Fort Leavenworth,KS",Leavenworth,KS,"Leavenworth, KS",Elite Meet member,4/15/20 0:00,Complete,"Loyola University,New Orleans",Business Management,Complete,University of Baltimore,,20.0,True,"Former rotary winged aviator before transitioning to Special Operations Civil Affairs. As a CA officer,performed strategic market analysis to determine threats and opportunities as well as associated risks. Developed and executed multi-million dollar  projects and programs to exploit opportunities and minimize risks.   Routinely resolve conflict,gain buy-in,establish common goals,and build rapport.",Helo Pilot,6/15/07 0:00,USASOC- 97th Civil Affairs Bn,Army,Helo Pilot,"S.E. USA (Florida preferably west to TX),possibly Georgia,NC/SC","NYC,California,places it snows a lot",VP Business Strategy; Global Transaction Mgr; Sr Risk Analyst,Finance;Consulting;Other,5,,5,Location,2,Veteran,2019-10-09,42.0,1.0,"Leavenworth, KS","Leavenworth, Leavenworth County, Kansas, United States of America",39.31132570000001,-94.922759,4.648570062933163,"Leavenworth, KS: 1"
003f400001HRirPAAT,,10/21/19 0:54,"257 Everett Yopp dr,Camp Lejeune,NC",Jacksonville,NC,"Jacksonville, NC",The Honor Foundation,2/4/20 0:00,,,,,,,9.0,False,0372 Critical Skills Operator,Individual Training Course (Raider),9/24/15 0:00,2D Marine Raider Battalion,Marine Corps,Raider,North East or Texas,California,One that is fulfilling and I feel the sense that I am making a difference.,Engineering;HR;Industrial,2,0,5,Job,I can move tomorrow,Veteran,2019-10-21,28.0,14.0,"Jacksonville, NC","Jacksonville, Onslow County, North Carolina, United States of America",34.7494749,-77.4208221,11.921333545765956,"Jacksonville, NC: 14"
003f400001HRplWAAT,,10/21/19 20:23,"Raleigh-Durham,NC",Raleigh-Durham,NC,"Raleigh-Durham, NC",LinkedIn,,Complete,US Air Force Academy,Economics,In Progress,Duke University Fuqua School of Business,MBA,9.0,True,F-15E Fighter Pilot,Winged as a fighter pilot (Flight Officer),3/16/12 0:00,333 Fighter Squadron,Air Force,Pilot,"NYC,NC,or AZ",,PE or IB Associate,Finance,0,0,Not a ton,Job,5,Veteran,2019-10-21,31.0,11.0,"Raleigh-Durham, NC","Raleigh-Durham International Airport, Nellman Lane, Lennox at Brier Creek: Country Club Collection, Brier Creek, Raleigh, Wake County, North Carolina, 27560, United States of America",35.88036144999999,-78.78723821716514,10.010435752409784,"Raleigh-Durham, NC: 11"
003f400001HRpmZAAT,,10/21/19 20:27,"Athens,GA",Athens,GA,"Athens, GA",Colleague,5/8/20 0:00,Complete,Wittenberg University,Sociology,In Progress,University of Georgia,,5.5,False,Special Forces Communications Sergeant,Q Course (SF),8/8/15 0:00,5th Special Forces Group,Army,Green Beret,"Charlotte,NC","Atlanta,GA",Consulting,Consulting,More than 10,More than 10,5,Location,2,Veteran,2019-10-21,24.5,1.0,"Athens, GA","Athens, Athens-Clarke County, Georgia, 303341458, United States of America",33.9597677,-83.376398,4.1944953397594205,"Athens, GA: 1"
003f400001HSTcCAAX,,10/25/19 9:48,"Clarksville,TN",Clarksville,TN,"Clarksville, TN",Colleague,10/31/19 0:00,,,,,,,,True,I was an Assistant Detachment Commander for a Special Forces Operational Detachment Alpha in 5th Special Forces Group.  I was Executive Officer of the Detachment.,Q Course (SF),,"B Co,2nd BN,5th SFG (A)",Army,Green Beret,Any where,Any where,IT Professional,IT / Cyber Security,,,Not a ton,Job,3,Veteran,2019-10-25,,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400001HSTcfAAH,,10/25/19 9:49,"New York,NY",New York,NY,"New York, NY",Elite Meet member,12/5/22 0:00,In Progress,Columbia University,Political Science,,,,6.0,False,Special Warfare Boat Operator (SB) / Special Operations Tactical Medic (SOT-M),Crewman Qualification Training (SWCC),,SBT 20,Navy,SWCC,"Washington DC,Florida,New York",,Foreign policy analyst,Consulting;Government;Defense Contracting;Security,0,0,5,Job,4,Veteran,2019-10-25,25.0,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400001HSTdAAAX,,10/25/19 9:53,"Phoenix,AZ",Phoenix,AZ,"Phoenix, AZ",Colleague,6/1/16 0:00,Complete,US Naval Academy,Systems Engineering,Complete,Colorado State University,,21.0,True,"Naval Aviator,F/A-18 pilot.  Topgun graduate specialty.",Winged as a fighter pilot (Flight Officer),,"VFA-27,Atsugi Japan",Navy,Pilot,"Washington D.C.,San Diego,Austin",NY,Business development at Palantir,Finance;Aerospace and Defense;Tech,More than 10,5,8,Job,I can move tomorrow,Veteran,2019-10-25,43.0,4.0,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America",33.448436699999995,-112.07414170000001,7.0528957221381345,"Phoenix, AZ: 4"
003f400001HSTdoAAH,,10/25/19 10:00,"Auburn,AL",Auburn,AL,"Auburn, AL",Friend,5/20/16 0:00,,,,,,,,False,Special Forces Communication Sergeant,Q Course (SF),1/6/09 0:00,2/10th Special Forces (A),Army,Green Beret,Southern NH,"Outside of NH,Have 50% custody of my kids who live in Southern NH with my X",Unknown,Entrepreneurship;Finance;Consulting,,1,1,Location,Never moving again,Veteran,2019-10-25,,1.0,"Auburn, AL","Auburn, Lee County, Alabama, United States of America",32.535699,-85.48677785023041,4.08854457101888,"Auburn, AL: 1"
003f400001HSTe3AAH,,10/25/19 10:02,"Salt Lake City,UT",Salt Lake City,UT,"Salt Lake City, UT",Co-worker,11/5/19 0:00,In Progress,Salt Lake Community College,Economics,,,,8.0,False,Special Warfare Combatant-Craft Crewman,Crewman Qualification Training (SWCC),4/17/14 0:00,Special Boat Team 12,Navy,SWCC,Salt Lake City,,"Something in sales,or the finacial industry",Finance,,,Not a ton,Location,2,Veteran,2019-10-25,27.0,4.0,"Salt Lake City, UT","Salt Lake City, Salt Lake County, Utah, United States of America",40.759619799999996,-111.88679750000001,6.747908866406437,"Salt Lake City, UT: 4"
003f400001HSTeDAAX,,10/25/19 10:03,"Houston,TX",Houston,TX,"Houston, TX",Friend,2/15/20 0:00,Complete,Columbia Southern University,Information Technology,In Progress,Louisiana State University,,9.0,False,I'm a SOF Joint Termianal Attack controller that has worked or instructed every entity within the Department of Defense.,Advanced Skills Training (CCT),11/11/17 0:00,17th Special Tactics Squadron,Air Force,CCT,"Houston,TX / anywhere internationally",The Northeast/west,Project Management for Exxon Mobil,Consulting;IT / Cyber Security;Aerospace and Defense,0,0,7,Location,2,Veteran,2019-10-25,28.0,15.0,"Houston, TX","Houston, Harris County, Texas, United States of America",29.7589382,-95.36769740000001,12.910459651079426,"Houston, TX: 15"
003f400001HSVEAAA5,,10/25/19 12:37,"San Diego,CA",San Diego,CA,"San Diego, California",Colleague,5/15/19 0:00,Complete,University of Central Florida,Real Estate,Complete,University of San Diego,,5.0,False,Special Forces Engineer Sergeant,Q Course (SF),2/11/14 0:00,1st Special Forces Group,Army,Green Beret,"San Diego,Santa Barbara,Orange County,Goleta,Ventura","New York City,Chicago,Seattle","A mid level position with and mix of Data Science,Finance,and Blockchain technology",Finance;Real Estate;Tech,6,3,8,Location,4,Veteran,2019-10-25,24.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400001HSVKZAA5,,10/25/19 13:01,"Honolulu,HI",Honolulu,HI,"Honolulu, HI",Friend,,In Progress,University of Charleston,Organizational Leadership,In Progress,,,19.0,False,Navy SEAL,BUD/S (SEAL),11/9/01 0:00,SDVT-1,Navy,SEAL,Hawaii,East Coast,Consulting,Entrepreneurship;Consulting;Security,1,0,7,Location,3,Veteran,2019-10-25,38.0,16.0,"Honolulu, HI","Honolulu, Honolulu County, Hawaii, United States of America",21.304547,-157.8556764,13.07619692503784,"Honolulu, HI: 16"
003f400001HSVUBAA5,,10/25/19 13:23,"Dallas,TX",Dallas,TX,"Dallas, TX",John Allen,3/29/17 0:00,Complete,University of Nebraska,Civil Engineering,,,,7.0,False,As a Naval Special Warfare Operator (SEAL) I specialized in Human Intelligence Collection and Source Flow Operations.,BUD/S (SEAL),2/11/11 0:00,SEAL Team TEN,Navy,SEAL,Dallas,California,Operations,Engineering;Industrial;Aerospace and Defense;Other,3,5,5,Location,1,Veteran,2019-10-25,26.0,12.0,"Dallas, TX","Dallas, Dallas County, Texas, United States of America",32.7762719,-96.7968559,10.550027881781247,"Dallas, TX: 12"
003f400001HSVUQAA5,,10/25/19 13:24,"Carmel,CA",Carmel,CA,"Carmel, California",Friend,12/1/19 0:00,Complete,US Naval Academy,Aerospace Engineering,Complete,"Kenan-Flagler Business School,University of North Carolina",MBA,20.0,True,F/A-18 pilot. Former Blue Angel solo pilot (2010-2012),Winged as a fighter pilot (Flight Officer),4/1/05 0:00,VFA-102,Navy,Pilot,CA,,Business Development,Finance;Real Estate;Tech,2,0,3,Location,1,Veteran,2019-10-25,42.0,1.0,"Carmel, California","Carmel, Roseville, Placer County, California, United States of America",38.75511285,-121.35330894827251,4.2444435593085315,"Carmel, California: 1"
003f400001HSdPcAAL,,10/26/19 0:22,"Tacoma,WA",Tacoma,WA,"Tacoma, WA",LinkedIn,12/1/20 0:00,Complete,,Business Administration,Complete,Excelsior College,,18.5,False,Special Forces Company Sergeant Major at 1st Special Forces Group.,Q Course (SF),,7th Special Forces,Army,Green Beret,East Texas,West Coast,No clue,Consulting;HR;Defense Contracting,0,0,,Location,2,Veteran,2019-10-26,37.5,5.0,"Tacoma, WA","Tacoma, Pierce County, Washington, United States of America",47.24957979999999,-122.43987460000001,7.7234127300246955,"Tacoma, WA: 5"
003f400001HSdR9AAL,,10/26/19 0:52,"New York,NY",New York,NY,"New York, NY",Friend,5/14/25 0:00,In Progress,Columbia University,Political Science,,,,5.0,False,"Coordinated airstrikes and medical evacuations as a Ranger forward observer. Tasks include coordinating infiltration and exfiltration of soldiers to a mission site and then conducting airstrikes,artillery strikes etc while on the objective.",RASP (RR),7/4/13 0:00,Delta company 1/75th,Army,Ranger,,,Real Estate Investor,Entrepreneurship;Real Estate;Government,,,,,3,Veteran,2019-10-26,24.0,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400001HSdRJAA1,,10/26/19 0:54,"Ellenboro,NC",Ellenboro,NC,"Ellenboro, NC",Social media,2/28/20 0:00,Complete,North Carolina State University,Aerospace Engineering,,,,6.0,True,"F-15E Lead WSO,able to execute and lead all tasked missions in the F-15E. Have experience in scheduling and planning operations.",Winged as a fighter pilot (Flight Officer),8/29/13 0:00,336th Fighter Squadron,Air Force,Pilot,"Forest City to Charlotte,NC area",Outside NC,Engineering/operations management,Engineering;Aerospace and Defense;Tech,0,0,5,Location,1,Veteran,2019-10-26,28.0,1.0,"Ellenboro, NC","Ellenboro, Rutherford County, North Carolina, United States of America",35.3287949,-81.75871059999999,4.703815820919302,"Ellenboro, NC: 1"
003f400001HSgZHAA1,,10/27/19 14:12,"Sterling,VA",Sterling,VA,"Sterling, VA",Friend,1/1/20 0:00,Complete,US Naval Academy,Economics,Complete,National Intelligence University,,14.0,True,Winged Naval Flight Officer  Subspecialty - Special Technical Operations  ( NSW and Agency  Tech Ops),Winged as a fighter pilot (Flight Officer),12/8/07 0:00,VQ-1,Navy,Pilot,SE USA,West Coast,Operations Manager,Entrepreneurship;Consulting;Industrial;Other,More than 10,,4,Location,I can move tomorrow,Veteran,2019-10-27,36.0,1.0,"Sterling, VA","Sterling, Loudoun County, Virginia, 20164, United States of America",39.001619399999996,-77.40320109999998,4.401099338803474,"Sterling, VA: 1"
003f400001HSgZRAA1,,10/27/19 14:16,"Falls Church,VA",Falls Church,VA,"Falls Church, VA",Elite Meet member,3/1/20 0:00,Complete,University of Central Florida,Cardiopulmonary Science,Complete,Emory University,,24.0,True,"Contingency Planning,Operations planning and Medical Intelligence",Other,,Marine Aircraft Group 12,Marine Corps,Pilot,"Atlanta,GA",,Chief Operations Officer,Entrepreneurship;Consulting;Healthcare,1,2,9,Location,2,Veteran,2019-10-27,46.0,1.0,"Falls Church, VA","Falls Church City, Virginia, United States of America",38.882334,-77.17109140000002,4.4934278658488,"Falls Church, VA: 1"
003f400001HSoiJAAT,,10/29/19 0:32,"San Diego,CA",San Diego,CA,"San Diego, California",Josh Duntz,9/30/19 0:00,Complete,American Military University,Homeland Security,,,,30.0,False,"Explosive Ordnance Disposal / Command Master Chief  I am a Senior Executive and Senior Project Manager (PMP,certified by the PMI) with 30 years? of  experience managing teams.  I've been leading highly effective teams in high-risk and austere environments.  I posses a balance of strategic business operations,multinational staff leadership,and positive organizational culture development.  I approach duties with rock-solid-integrity and sound judgment.  Active TS/SCI clearance.",Navy Explosive Ordnance Disposal (NEOD),2/2/93 0:00,EODMU 3,Navy,NEOD,,,San Diego,HR,0,0,7,Location,1,Veteran,2019-10-29,49.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
